%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1565344091343289460,87171,1565344091283223930,map,0.821352005005,-0.254157066345,0.0,0.0,0.0,0.973596918134,0.228274048021
1565344091409867481,87172,1565344091349964815,map,0.832054138184,-0.261317253113,0.0,0.0,0.0,0.974093261688,0.226146672613
1565344091478491804,87173,1565344091417582420,map,0.841740608215,-0.266466140747,0.0,0.0,0.0,0.974589229419,0.22399962924
1565344091543754095,87174,1565344091483738357,map,0.851638793945,-0.272245407104,0.0,0.0,0.0,0.975053005559,0.221972152194
1565344091610942168,87175,1565344091550692888,map,0.862257003784,-0.277501106262,0.0,0.0,0.0,0.975421052767,0.220349199725
1565344091677501491,87176,1565344091617423722,map,0.872762680054,-0.282949447632,0.0,0.0,0.0,0.97587444995,0.218332448193
1565344091744044147,87177,1565344091683834607,map,0.882932662964,-0.288104057312,0.0,0.0,0.0,0.976279742444,0.216512966108
1565344091810007377,87178,1565344091750499086,map,0.893020629883,-0.293481826782,0.0,0.0,0.0,0.976807393961,0.214119861534
1565344091877346856,87179,1565344091816996482,map,0.903597831726,-0.298086166382,0.0,0.0,0.0,0.977167487895,0.212470469951
1565344091945942689,87180,1565344091883332628,map,0.915069580078,-0.304200172424,0.0,0.0,0.0,0.977602788979,0.210458516057
1565344092011033054,87181,1565344091949974711,map,0.925436019897,-0.308009147644,0.0,0.0,0.0,0.977939745988,0.208887178203
1565344092076287376,87182,1565344092016485596,map,0.93603515625,-0.313364028931,0.0,0.0,0.0,0.978475060152,0.20636510524
1565344092143643731,87183,1565344092083325440,map,0.946548461914,-0.318393707275,0.0,0.0,0.0,0.978922874454,0.204230276577
1565344092210627012,87184,1565344092150621534,map,0.955461502075,-0.323362350464,0.0,0.0,0.0,0.979318567792,0.202324350432
1565344092276802324,87185,1565344092216506325,map,0.965509414673,-0.328699111938,0.0,0.0,0.0,0.979756778503,0.20019154572
1565344092343303262,87186,1565344092283479711,map,0.97384929657,-0.333292961121,0.0,0.0,0.0,0.980098347405,0.198512542206
1565344092410357897,87187,1565344092349930388,map,0.981910705566,-0.337469100952,0.0,0.0,0.0,0.980471774385,0.196659857711
1565344092477065345,87188,1565344092416799867,map,0.988725662231,-0.341927528381,0.0,0.0,0.0,0.9807693393,0.195170446247
1565344092544913158,87189,1565344092483164711,map,0.99494934082,-0.346042633057,0.0,0.0,0.0,0.981173487242,0.193128423423
1565344092610691126,87190,1565344092550223461,map,1.00212860107,-0.350133895874,0.0,0.0,0.0,0.98143199893,0.191810405026
1565344092677018574,87191,1565344092616876169,map,1.00936889648,-0.354238510132,0.0,0.0,0.0,0.981700955226,0.190429079999
1565344092743488001,87192,1565344092683659034,map,1.01597118378,-0.357995986938,0.0,0.0,0.0,0.981994708007,0.188908426086
1565344092810992116,87193,1565344092750547784,map,1.02282905579,-0.361786842346,0.0,0.0,0.0,0.982301894994,0.187304530353
1565344092876521387,87194,1565344092816542211,map,1.02865886688,-0.365921020508,0.0,0.0,0.0,0.98250204133,0.186251815512
1565344092943670605,87195,1565344092883751481,map,1.03648090363,-0.369359016418,0.0,0.0,0.0,0.982672280749,0.185351527235
1565344093010370866,87196,1565344092950396065,map,1.04142951965,-0.373054504395,0.0,0.0,0.0,0.982841365387,0.184452840812
1565344093077286126,87197,1565344093017514450,map,1.04839897156,-0.376695632935,0.0,0.0,0.0,0.983054564808,0.183313181767
1565344093143814772,87198,1565344093083142992,map,1.05471611023,-0.380748748779,0.0,0.0,0.0,0.983340437266,0.18177344261
1565344093209553209,87199,1565344093149968617,map,1.06091594696,-0.384518623352,0.0,0.0,0.0,0.983466249887,0.181091510938
1565344093276697636,87200,1565344093216583460,map,1.06694984436,-0.388248443604,0.0,0.0,0.0,0.983681557632,0.179918295829
1565344093344690345,87201,1565344093283397106,map,1.07305717468,-0.393125534058,0.0,0.0,0.0,0.983954137671,0.178421565288
1565344093410169824,87202,1565344093349902315,map,1.08080863953,-0.395865440369,0.0,0.0,0.0,0.984091903464,0.177660140538
1565344093476506647,87203,1565344093416608512,map,1.08744621277,-0.400572776794,0.0,0.0,0.0,0.98430215,0.176491579135
1565344093545039511,87204,1565344093483781012,map,1.09598255157,-0.404239654541,0.0,0.0,0.0,0.984360333571,0.176166778059
1565344093611185136,87205,1565344093550444502,map,1.10348701477,-0.408498764038,0.0,0.0,0.0,0.984546581513,0.175122896366
1565344093675932011,87206,1565344093616616794,map,1.11293792725,-0.412969589233,0.0,0.0,0.0,0.984761963721,0.173907661731
1565344093745139615,87207,1565344093683455752,map,1.1218919754,-0.417164802551,0.0,0.0,0.0,0.984930645463,0.17294977198
1565344093813362740,87208,1565344093751739189,map,1.13317298889,-0.421523094177,0.0,0.0,0.0,0.985154521153,0.171669943357
